specObjID,class,subClass,z,zWarning,snMedian
3097455993148172288,GALAXY,STARFORMING,0.07228728,0,11.55231
3097456268026079232,GALAXY,null,0.1156335,0,11.22796
3097456542903986176,GALAXY,null,0.04401351,0,3.392016
3097456817781893120,GALAXY,null,0.04370805,0,16.35499
3097457367537707008,GALAXY,null,0.1073017,0,16.2802
3097457642415613952,GALAXY,STARFORMING,0.1000576,0,9.227045
3097457917293520896,GALAXY,STARFORMING,0.08298434,0,8.586474
3097458192171427840,GALAXY,null,0.288584,0,7.886008
3097458467049334784,QSO,BROADLINE,0.5791362,0,15.56971
3097458741927241728,GALAXY,null,0.04833044,0,35.16472
3097459016805148672,GALAXY,STARBURST,0.1146311,0,9.808029
3097459291683055616,GALAXY,null,0.1321952,0,15.12988
3097459566560962560,GALAXY,null,0.04804162,0,24.24763
3097459841438869504,GALAXY,STARFORMING,0.04967138,0,18.70585
3097460116316776448,GALAXY,STARFORMING,0.04448508,0,8.717637
3097460391194683392,GALAXY,STARFORMING,0.04307659,0,10.34039
3097460666072590336,GALAXY,null,0.160422,0,7.543588
3097461215828404224,GALAXY,null,0.1608778,0,12.84331
6182352773591619584,QSO,BROADLINE,4.798576,0,1.780663
6182353048469526528,GALAXY,null,0.5393326,0,2.487073
6182353323347433472,QSO,BROADLINE,2.420819,0,2.150423
6182353598225340416,GALAXY,null,0.5256518,0,1.872544
6182354147981154304,GALAXY,null,0.3092254,0,7.581622
6182354422859061248,STAR,K3V (32147),-6.075627E-05,0,12.80938
6182354697736968192,STAR,M5III (221615),-1.633179E-05,0,1.831387
6182354972614875136,QSO,BROADLINE,1.036714,0,4.585056
6182355247492782080,GALAXY,null,0.5883568,0,2.178345
6182355522370689024,QSO,BROADLINE,2.212281,0,2.799036
6182355797248595968,STAR,A2II (39866),-0.0005684862,0,15.4801
6182356072126502912,QSO,null,0.818966,0,2.60551
6182356347004409856,STAR,F2III (89254),0.0001012614,0,7.667554
6182356896760223744,GALAXY,null,0.2427576,0,12.2057
6182357446516037632,GALAXY,null,0.5092127,0,2.955621
6182357721393944576,GALAXY,null,0.4138401,0,3.040844
6182357996271851520,GALAXY,null,0.5310053,0,2.019744
6182358546027665408,GALAXY,null,0.5310152,0,1.464967
6182358820905572352,GALAXY,null,0.41326,0,2.599698
6182359095783479296,GALAXY,null,0.4364212,0,2.52616
6182359645539293184,STAR,F3/F5V (30743),-0.0001867137,0,21.19792
6182360195295107072,GALAXY,null,0.6798586,0,2.635868
6182360470173014016,STAR,F0IV (81937),-0.0006672378,0,19.12823
6182360745050920960,GALAXY,null,0.5226795,0,2.153441
6182361019928827904,STAR,F0IV (81937),-0.0006315723,0,46.75162
6182361294806734848,GALAXY,null,0.5020945,0,2.054611
6182361569684641792,QSO,BROADLINE,0.7529703,0,6.806442
6182361844562548736,GALAXY,null,0.5042056,0,2.375551
6182362119440455680,QSO,BROADLINE,2.373762,0,14.45897
6182362394318362624,GALAXY,null,0.5211298,0,2.536061
6182362669196269568,STAR,F8V (G_243-63),-0.0002194904,0,8.745965
6182362944074176512,GALAXY,null,0.579327,0,2.434344
6182363493829990400,GALAXY,null,0.5394676,0,2.11404
6182364043585804288,GALAXY,null,0.6601086,0,1.648352
6182364318463711232,GALAXY,null,0.4367278,0,5.845568
6182364593341618176,GALAXY,null,0.3143713,0,9.301046
6182364868219525120,QSO,BROADLINE,0.7557388,0,8.237424
6182365143097432064,GALAXY,null,0.6359473,0,1.512308
6182365692853245952,GALAXY,null,0.6348722,0,1.96707
6182365967731152896,STAR,G4V (32923),-0.0002041967,0,17.81341
6182366242609059840,STAR,F0IV (81937),-0.0009481283,0,2.348203
6182366517486966784,QSO,BROADLINE,0.7001868,0,6.478652
6182367067242780672,GALAXY,STARBURST,0.08199962,0,6.623227
6182367342120687616,QSO,BROADLINE,1.820631,0,16.03597
6182367616998594560,STAR,K3V (32147),-0.0001609253,0,16.21948
6182367891876501504,GALAXY,null,0.6509531,0,1.510862
6182368166754408448,QSO,BROADLINE,2.272452,0,5.752806
6182368441632315392,GALAXY,null,0.5555806,0,2.554306
6182368716510222336,QSO,BROADLINE,2.368357,0,7.443658
6182368991388129280,GALAXY,null,0.4115705,0,4.285452
6182369266266036224,QSO,BROADLINE,2.821348,0,2.665916
6182369541143943168,GALAXY,null,0.6031815,0,1.480187
6182369816021850112,QSO,BROADLINE,2.461624,0,8.337333
6182370365777664000,STAR,A4V (136729),0.0001182488,0,2.513944
6182370640655570944,GALAXY,null,0.5018233,0,2.959968
6182370915533477888,GALAXY,null,0.2813335,0,9.348808
6182371465289291776,QSO,null,2.382869,0,1.751934
6182371740167198720,GALAXY,null,0.5093445,0,1.889569
1348844900728203264,GALAXY,STARFORMING,0.09409355,0,11.83771
1348845175606110208,GALAXY,STARFORMING,0.0590848,0,6.676701
1348845450484017152,STAR,A0,-0.0002635905,0,47.95992
1348845725361924096,GALAXY,STARFORMING,0.0596854,0,10.38549
1348846000239831040,STAR,M4,0.000119139,0,2.093368
1348846275117737984,STAR,M7,5.156116E-05,0,1.92496
1348846549995644928,GALAXY,null,0.09322065,0,10.29257
1348846824873551872,GALAXY,null,0.2699059,0,7.883844
1348847374629365760,GALAXY,null,0.05809918,0,12.37398
1348847649507272704,GALAXY,STARFORMING,0.1553725,0,17.52039
1348847924385179648,GALAXY,null,0.09509642,0,16.17716
1348848199263086592,GALAXY,null,0.02407258,0,5.089579
1348848474140993536,GALAXY,STARFORMING,0.09847739,0,10.98807
1348848749018900480,STAR,F9,-6.219383E-05,0,18.41388
1348849023896807424,GALAXY,null,0.09749129,0,13.46793
1348849573652621312,GALAXY,null,0.09411141,0,14.09958
1348849848530528256,GALAXY,null,0.09416541,0,18.15799
1348850123408435200,GALAXY,null,0.09745385,0,15.1385
1348850398286342144,GALAXY,STARFORMING,0.09482439,0,10.38923
1348850673164249088,GALAXY,null,0.08662952,0,7.185985
1348850948042156032,GALAXY,null,0.08744568,0,9.984382
1348851222920062976,GALAXY,null,0.08737727,0,13.58257
1348852047553783808,GALAXY,STARFORMING,0.0765966,0,12.19151
1348852322431690752,GALAXY,STARFORMING,0.1637905,0,7.40211
1348852597309597696,GALAXY,AGN,0.1222983,0,17.05989
1348852872187504640,GALAXY,STARFORMING,0.07356932,0,11.73995
1348853147065411584,GALAXY,STARFORMING,0.165456,0,10.71274
1348853421943318528,STAR,A0,-0.0001396113,0,6.863498
1348853696821225472,GALAXY,STARFORMING,0.1352752,0,9.964423
1348853971699132416,GALAXY,STARFORMING,0.06004846,0,5.517556
1348854246577039360,GALAXY,BROADLINE,0.08633441,0,28.54581
1348854521454946304,QSO,BROADLINE,0.8692763,0,8.775456
1348854796332853248,GALAXY,null,0.2146334,0,6.931211
1348855071210760192,GALAXY,STARFORMING,0.1331968,0,13.24922
1348855346088667136,GALAXY,STARFORMING,0.05959679,0,16.21493
1348855895844481024,GALAXY,null,0.02948126,0,24.57648
1348856170722387968,GALAXY,null,0.4050001,0,3.789937
1348856445600294912,GALAXY,null,0.1311563,0,16.60784
1348856720478201856,QSO,BROADLINE,1.371859,0,8.899794
1348856995356108800,GALAXY,AGN,0.09513348,0,13.12318
1348857270234015744,GALAXY,null,0.1893031,0,10.51168
1348857545111922688,GALAXY,null,0.09544641,0,18.48358
1348857819989829632,GALAXY,null,0.02873101,0,26.85396
1348858094867736576,GALAXY,STARFORMING,0.09190641,0,8.496009
1348858644623550464,GALAXY,null,0.04201241,0,7.039057
1348858919501457408,GALAXY,null,0.08339155,0,16.98297
1348859194379364352,STAR,F9,-9.335105E-05,0,47.03063
1348859469257271296,GALAXY,STARBURST,0.08349255,0,21.59285
1348859744135178240,GALAXY,AGN,0.09913378,0,15.27303
1348860019013085184,GALAXY,STARFORMING,0.0871681,0,11.8048
1348860293890992128,GALAXY,null,0.09505932,0,16.31901
1348860568768899072,GALAXY,STARFORMING,0.1214983,0,8.508992
1348860843646806016,GALAXY,null,0.09400447,0,17.06207
1348861118524712960,GALAXY,null,0.2810395,0,7.587577
1348861393402619904,GALAXY,STARFORMING,0.08691165,0,7.586605
1348861668280526848,GALAXY,null,0.08576091,0,9.82257
1348861943158433792,GALAXY,null,0.0859279,0,16.13352
1337705473230530560,GALAXY,STARBURST,0.1116595,0,17.07376
1337705748108437504,GALAXY,STARFORMING,0.06009781,0,15.77939
1337706022986344448,STAR,F5,0.0001827623,0,33.02718
2028888739740149760,GALAXY,null,0.08678328,0,13.7156
2028889014618056704,STAR,M2,-8.447218E-05,0,20.44591
2028889289495963648,GALAXY,null,0.4253948,0,3.632454
1337569408666593280,GALAXY,STARFORMING,0.07672061,0,9.17202
1337569683544500224,STAR,F5,0.0002683932,0,9.980837
1337569958422407168,GALAXY,null,0.07681014,0,9.313733
1337570233300314112,STAR,M3,0.0001761801,0,10.40491
1337570508178221056,GALAXY,null,0.07756814,0,19.08049
1337570783056128000,QSO,BROADLINE,0.997885,0,12.52383
1337571057934034944,GALAXY,STARBURST,0.05932808,0,18.09352
1337571332811941888,STAR,M5,-0.0001680826,0,4.178916
1337571607689848832,GALAXY,null,0.09635203,0,13.58369
1337571882567755776,STAR,F5,-1.163068E-05,0,41.2402
1337572157445662720,GALAXY,STARFORMING,0.1074406,0,7.808353
1337572432323569664,GALAXY,STARBURST,0.1032156,0,13.32825
1337572707201476608,GALAXY,STARFORMING,0.1036711,0,15.73398
1337572982079383552,STAR,F5,0.000172826,0,37.56402
1337573256957290496,GALAXY,null,0.3926004,0,2.767609
1337573806713104384,GALAXY,AGN,0.1075325,0,11.46504
1337574081591011328,GALAXY,null,0.1482802,0,7.758583
1337574356468918272,GALAXY,null,0.1573046,0,12.51483
1337574631346825216,STAR,K7,0.0001779856,0,27.7402
1337574906224732160,GALAXY,null,0.1167576,0,16.2852
1337575181102639104,GALAXY,STARBURST,0.1036218,0,6.490629
1337575455980546048,GALAXY,null,0.0585591,0,24.4671
1337575730858452992,GALAXY,STARFORMING,0.05894941,0,18.21249
1337576005736359936,GALAXY,null,0.1025599,0,13.93905
1337576280614266880,STAR,G0,0.000454241,0,19.90562
1337576555492173824,STAR,K3,9.540466E-05,0,40.43248
1337576830370080768,GALAXY,null,0.0594114,0,20.43867
1337577380125894656,GALAXY,AGN,0.07861218,0,10.86797
1337577655003801600,GALAXY,STARFORMING,0.09666705,0,10.5742
1337577929881708544,STAR,M5,0.0001711722,0,2.439629
1337578204759615488,GALAXY,null,0.07717928,0,27.99081
1337578479637522432,STAR,M0V,0.0002200205,0,6.404073
1337578754515429376,STAR,M6,9.848793E-06,0,1.469543
1337579029393336320,STAR,K5,9.999808E-05,0,13.16367
1337579304271243264,GALAXY,null,0.1490539,0,15.42863
1337579579149150208,QSO,BROADLINE,0.5396663,0,9.73136
1337579854027057152,STAR,WD,0.0001534684,0,3.78898
1337580128904964096,STAR,M4,0.0002222475,0,1.422997
1337580403782871040,GALAXY,STARFORMING,0.05929706,0,30.4171
1337580678660777984,GALAXY,null,0.2019883,0,7.547006
1337580953538684928,GALAXY,AGN,0.1174354,0,13.80699
1337581228416591872,GALAXY,STARBURST,0.2358848,0,9.447065
1337581503294498816,STAR,G2,3.20225E-05,0,21.64369
1337581778172405760,STAR,F9,-1.341347E-05,0,49.28605
1337582053050312704,GALAXY,null,0.1577656,0,20.96477
1337582602806126592,GALAXY,null,0.2024065,0,13.28144
1337582877684033536,GALAXY,null,0.07685242,0,21.69262
1337583152561940480,GALAXY,null,0.3230928,0,5.66154
1337583427439847424,GALAXY,STARFORMING,0.06030791,0,15.80837
1337583702317754368,GALAXY,STARFORMING,0.07675606,0,5.35638
1337583977195661312,STAR,G2,0.0002928825,0,36.24664
1337584252073568256,GALAXY,null,0.2032541,0,7.875811
1337584526951475200,STAR,M4,0.0001065548,0,5.00784
1337584801829382144,GALAXY,null,0.1338389,0,11.89228
1337585076707289088,GALAXY,null,0.03543178,0,16.7705
1337585351585196032,STAR,M1,-2.075894E-05,0,5.566638
1337585626463102976,GALAXY,null,0.339321,0,6.687899
6879248811031812096,GALAXY,STARFORMING,0.4551042,0,3.698632
6879249085909719040,GALAXY,null,0.1081188,0,17.62862
6879249360787625984,GALAXY,STARFORMING,0.3639705,0,6.652297
6879249635665532928,GALAXY,null,0.3799547,0,4.62783
6879249910543439872,STAR,K5 (G_19-24),-0.0001362552,0,6.434304
6879250460299253760,GALAXY,null,0.4793012,0,3.254397
6879250735177160704,STAR,A4V (97603),0.0001601665,0,3.17035
6879251010055067648,GALAXY,null,0.4312306,0,3.860101
6879251284932974592,GALAXY,null,0.3566046,0,5.150378
6879251559810881536,GALAXY,null,0.2138626,0,12.53058
6879252109566695424,STAR,M5III (221615),-0.0001465479,0,1.9948
6879252384444602368,QSO,null,1.198996,0,4.770622
6879253209078323200,GALAXY,null,0.5764418,0,1.81627
6879253483956230144,QSO,BROADLINE,2.317061,0,2.699598
6879254033712044032,GALAXY,null,0.3016631,0,12.39158
6879254308589950976,STAR,K5 (G_19-24),-2.584413E-05,0,2.26696
6879254583467857920,STAR,F3/F5V (30743),-0.0005358992,0,15.80784
6879254858345764864,GALAXY,null,0.5096461,0,2.560128
6879255408101578752,GALAXY,null,0.5512105,0,2.038528
6879255682979485696,GALAXY,null,0.2720399,0,12.64747
6879255957857392640,GALAXY,null,0.5123944,0,2.214436
6879256232735299584,QSO,BROADLINE,0.9285824,0,2.167228
6879256782491113472,GALAXY,null,0.1615699,0,16.49231
6879257057369020416,GALAXY,null,0.509786,0,1.692486
6879257332246927360,GALAXY,null,0.1074555,0,33.18962
6879257607124834304,GALAXY,null,0.267223,0,1.960475
6879258156880648192,GALAXY,null,0.5900877,0,1.469564
6879258431758555136,GALAXY,null,0.2811768,0,9.698662
6879258706636462080,GALAXY,null,0.437139,0,1.846558
6879258981514369024,GALAXY,null,0.378562,0,4.061527
6879259256392275968,GALAXY,null,0.6756662,0,1.390017
6879259806148089856,STAR,F3/F5V (30743),-0.0001736936,0,60.32368
6879260081025996800,GALAXY,null,0.3168351,0,10.29348
6879260355903903744,GALAXY,null,0.3546642,0,7.641582
6879260630781810688,GALAXY,null,0.1678968,0,17.05819
6879260905659717632,GALAXY,null,0.4470825,0,3.215498
6879261180537624576,GALAXY,STARFORMING,0.08905528,0,29.65324
6879262554927159296,QSO,null,1.152518,0,1.700255
6879262829805066240,QSO,BROADLINE,2.183828,0,7.67188
6879263104682973184,GALAXY,null,0.4816597,0,2.473279
6879263379560880128,QSO,BROADLINE,1.306742,0,12.58996
6879263654438787072,GALAXY,null,0.2739161,0,7.741573
6879263929316694016,GALAXY,null,0.3795053,0,7.218503
6879264204194600960,GALAXY,null,0.4823057,0,2.951857
6879264479072507904,GALAXY,null,0.1634016,0,23.48134
6879264753950414848,GALAXY,null,0.3419448,0,4.954067
6879265028828321792,QSO,BROADLINE,2.438093,0,4.59862
6879265303706228736,GALAXY,null,0.3805179,0,5.337049
6879265853462042624,STAR,F3/F5V (30743),-0.0005829478,0,24.05943
7559292357583329280,GALAXY,null,0.4153648,0,3.385631
7559292632461236224,GALAXY,null,0.2062331,0,10.30816
7559292907339143168,GALAXY,null,0.5601784,0,1.721293
7559293457094957056,GALAXY,null,0.4481147,0,3.083382
7559294006850770944,GALAXY,null,0.500835,0,2.36067
7559294831484491776,QSO,BROADLINE,1.292085,0,6.21446
7559295106362398720,GALAXY,null,0.5300509,0,1.887062
7559295381240305664,QSO,BROADLINE,0.712303,0,4.549049
7559295656118212608,GALAXY,null,0.6532624,0,1.347022
7559295930996119552,GALAXY,STARFORMING,0.2307057,0,10.36282
7559296755629840384,GALAXY,null,0.557898,0,1.795177
7559297030507747328,GALAXY,null,0.2856905,0,10.10692
1337706297864251392,GALAXY,STARBURST,0.130109,0,11.43104
1337706572742158336,STAR,M3,-3.760611E-05,0,1.577253
1337706847620065280,GALAXY,null,0.2754483,0,8.846747
1337707397375879168,GALAXY,STARFORMING,0.09650338,0,13.65296
1337707672253786112,GALAXY,null,0.09431199,0,7.420477
1337707947131693056,GALAXY,null,0.2021697,0,11.21204
1337708222009600000,GALAXY,null,0.240143,0,13.46514
1337708771765413888,STAR,K7,0.001274217,0,4.791487
1337709046643320832,GALAXY,null,0.3751585,0,3.741309
1337709321521227776,GALAXY,null,0.09506763,0,20.20465
1337709596399134720,STAR,K7,0.0001907489,0,19.90457
1337709871277041664,GALAXY,null,0.06023991,0,22.41178
1337710146154948608,GALAXY,null,0.1137134,0,17.95108
1337710421032855552,GALAXY,null,0.1333806,0,16.98752
1337710695910762496,GALAXY,null,0.343535,0,5.959275
1337710970788669440,GALAXY,null,0.06056794,0,28.17291
1337711245666576384,QSO,BROADLINE,1.433165,0,13.91182
1337711520544483328,GALAXY,null,0.09667479,0,8.806848
1337711795422390272,GALAXY,null,0.09971476,0,11.99094
1337712070300297216,GALAXY,null,0.3768368,0,2.928683
1337712620056111104,STAR,WD,-0.0001826091,0,12.48937
1337712894934018048,QSO,BROADLINE,1.334424,0,8.940403
1337713169811924992,GALAXY,null,0.2350953,0,10.84676
1337713444689831936,GALAXY,STARBURST,0.1001196,0,13.60169
1337713719567738880,STAR,M3,-0.0001964808,0,1.548032
1337713994445645824,GALAXY,null,0.1143442,0,18.79881
1337714269323552768,STAR,M6,-3.193141E-05,0,2.110162
1337714544201459712,GALAXY,null,0.1139939,0,17.49793
1337714819079366656,STAR,M5,9.78052E-05,0,1.573319
1337715093957273600,GALAXY,null,0.1029546,0,15.55572
1337715368835180544,GALAXY,null,0.05041271,0,23.68614
1337715643713087488,GALAXY,STARBURST,0.1023093,0,10.78559
1337715918590994432,GALAXY,STARFORMING,0.09083851,0,10.00637
1337716193468901376,GALAXY,null,0.2389838,0,6.077581
1337716468346808320,GALAXY,null,0.1251743,0,18.94624
1337716743224715264,STAR,F5,0.0003842819,0,40.0766
1337717018102622208,GALAXY,null,0.1136874,0,11.99471
1337717292980529152,GALAXY,STARFORMING,0.09615259,0,6.000392
1337717567858436096,GALAXY,null,0.1252058,0,10.09206
1337717842736343040,GALAXY,null,0.09783832,0,13.76556
1337718117614249984,GALAXY,null,0.0935661,0,9.539744
1337718392492156928,GALAXY,null,0.09707849,0,16.20082
1337718942247970816,GALAXY,null,0.2365112,0,9.52261
1337719217125877760,GALAXY,STARBURST,0.2402448,0,7.476193
1337719492003784704,GALAXY,null,0.2362732,0,7.996344
1337719766881691648,GALAXY,null,0.09742688,0,15.91504
1337720041759598592,GALAXY,STARFORMING,0.1141645,0,16.78832
1337720316637505536,GALAXY,null,0.9922991,0,4.79737
1337720591515412480,GALAXY,STARFORMING,0.0958037,0,9.502414
1337720866393319424,GALAXY,null,0.1957518,0,9.492548
1337721141271226368,GALAXY,STARFORMING,0.06300098,0,28.94357
1337721416149133312,GALAXY,null,0.2414461,0,8.196694
1337721691027040256,GALAXY,null,0.3449754,0,2.10315
1337721965904947200,STAR,K1,0.0002674968,0,17.50705
1337722240782854144,STAR,M0,0.0003158047,0,1.751077
1337722515660761088,STAR,M4,0.0001437975,0,7.555265
1337722790538668032,GALAXY,null,0.2431362,0,7.288107
9978991191667267584,QSO,BROADLINE,1.585885,0,2.085125
9978991466545174528,STAR,M1 (204445),4.5258E-05,0,2.249243
9978991741423081472,QSO,BROADLINE,1.235804,0,9.485667
9978992016300988416,STAR,M5III (221615),2.799515E-05,0,9.645315
9978992566056802304,QSO,null,1.676402,0,2.937652
9978992840934709248,STAR,A1III (225180),0.0005277944,0,25.44584
9978993115812616192,GALAXY,null,0.6052876,0,1.424018
9978993390690523136,QSO,BROADLINE,1.376664,0,5.315756
9978993665568430080,STAR,M1 (204445),-1.743085E-05,0,1.224401
9978993940446337024,QSO,null,2.792143,0,1.611098
9978994215324243968,QSO,BROADLINE,2.732458,0,3.202341
9978994490202150912,GALAXY,STARBURST,0.2806191,0,4.333198
9978995039957964800,QSO,null,0.6232965,0,3.294578
9978995314835871744,QSO,null,1.515289,0,1.500448
9978995589713778688,QSO,null,1.722361,0,3.940437
9978995864591685632,QSO,BROADLINE,1.941194,0,2.582477
9978996139469592576,GALAXY,null,0.656893,0,1.300204
9978996414347499520,QSO,null,1.733938,0,2.89322
9978996689225406464,QSO,BROADLINE,1.353849,0,7.53095
9978998063614941184,STAR,M5III (221615),0.0001848778,0,1.337361
9978998338492848128,QSO,BROADLINE,2.120803,0,5.710907
9978998613370755072,GALAXY,null,0.5916976,0,1.192141
9978998888248662016,QSO,BROADLINE,2.128536,0,4.53611
9978999163126568960,STAR,M5III (221615),-0.0001007592,0,2.586918
9978999438004475904,QSO,null,1.449309,0,2.528502
9978999712882382848,GALAXY,null,0.864049,0,1.441395
9979000537516103680,QSO,BROADLINE,1.537069,0,1.692458
9979001911905638400,STAR,M6III (148783),3.21773E-05,0,1.380265
9979002186783545344,QSO,null,1.916932,0,3.012567
9979002461661452288,STAR,F3/F5V (30743),0.000461756,0,52.70908
9979002736539359232,QSO,BROADLINE,3.25008,0,3.164057
9979003561173080064,GALAXY,null,1.060029,0,2.399098
9979003836050987008,QSO,STARBURST BROADLINE,0.2559522,0,5.325585
9979004110928893952,STAR,F3/F5V (30743),-0.0006977843,0,36.93885
9979004660684707840,QSO,BROADLINE,2.547508,0,12.87531
9979004935562614784,GALAXY,null,0.3735943,0,1.33831
9979005210440521728,QSO,BROADLINE,1.418257,0,0.8482797
9979005760196335616,GALAXY,null,0.5700357,0,1.698081
9979006309952149504,GALAXY,null,0.1502077,0,1.26504
9979006584830056448,GALAXY,null,1.3534,0,1.071213
9979006859707963392,GALAXY,null,0.7332765,0,1.217021
9979007134585870336,QSO,BROADLINE,1.03724,0,9.832168
9979007409463777280,GALAXY,null,0.8247236,0,0.7072759
9979007684341684224,QSO,BROADLINE,1.625271,0,9.458753
9979007959219591168,QSO,BROADLINE,2.045014,0,5.770227
9979008234097498112,GALAXY,STARBURST,0.3774904,0,4.708855
9979008508975405056,QSO,BROADLINE,2.306811,0,3.780423
8596417154768984064,GALAXY,null,0.901128,0,0.6932963
